N,P,K,temperature,humidity,ph,rainfall,label
90.69003356388399,55.42143580398519,38.93630456832028,22.907946581712295,84.05431484426676,6.750009884469217,271.1939324216894,rice
71.52162717044772,40.444952287895724,37.36744871104396,22.496325454993272,84.85479182091328,5.832524851406385,185.9104943913113,rice
83.07649484608501,50.712588461529116,36.01671902903716,26.000751322731357,78.62354239758125,6.849683738036124,191.89357698958506,rice
99.52512330592134,62.07959431782851,44.795706805865926,25.812155281641562,87.35373048925595,6.284966551991095,271.1939324216894,rice
74.70932729446015,51.082041078429114,40.142228701904145,26.145432864735344,83.5535923871222,5.770178992200707,256.7475925484532,rice
79.32621611252961,39.193052328618705,39.77877274023746,23.50133621156931,80.79083928634648,5.7350236202302565,223.9670939791497,rice
81.46234475443909,46.38392239180787,41.857433454559455,22.78125884742771,89.38629512058408,6.832696039076356,237.70925139600942,rice
81.49264217516411,51.063043694900095,43.485604887736244,24.915524043360612,87.65270193536493,6.06544455213148,255.9501155121145,rice
80.08544649638615,57.04679486930873,37.024045931257184,25.16878877291099,88.32862881991073,5.264205674603088,253.72556886503037,rice
73.3283511880477,56.7714688481428,35.844932188235205,26.615638936203755,79.64889516045362,6.917760491818161,271.1939324216894,rice
90.7788701563224,58.47872313888641,42.95114838983086,26.67616237690398,81.04060024607024,6.180151790716618,191.40590370772816,rice
91.56579950084425,40.13873912278366,40.64950611472442,24.434583084203098,83.59182183577472,6.045263551026245,271.1939324216894,rice
97.97356507792233,49.764596467262876,40.995934415226124,26.58741741414061,79.43680306201347,5.234207131800221,190.52508142929221,rice
93.02521497641848,47.55824902371138,42.743214161418436,25.027388479851556,82.00365309993886,6.796733094723072,271.1939324216894,rice
79.46872293185615,45.92576053316162,38.14439980204263,21.945669891749997,79.7734004705063,6.872254926751488,232.5484844638504,rice
83.41619379720935,56.89057126032134,40.529930652528996,26.616839921030774,87.36361792691271,5.95873912824908,225.16313681769915,rice
104.53210407235127,56.53280708010931,44.511946600038414,21.710871463302247,88.20640415028939,6.274147767982415,194.63060140021352,rice
90.58902999892273,55.582890953163464,35.12302685888603,23.72590777105048,87.90479413435585,5.59071805068818,235.02576981582612,rice
85.48099444737626,44.057821743274744,44.18441895515554,25.687764212589094,79.32706093195333,6.994069315675146,271.1939324216894,rice
79.93679532524136,60.10689738982815,36.06419531871383,26.994628382845434,85.98821683327844,6.300250031117594,190.85288723809592,rice
101.39616896138189,35.86998509613408,37.40828058041147,21.85813125099981,87.32121528830662,5.396408454425796,271.1939324216894,rice
92.96941637646216,36.084881314840885,35.054298341287,21.309947502086395,85.27110213177274,6.60296362171883,208.62633847528662,rice
99.72930950230756,36.71695820459781,43.00963853641676,26.566772581033682,87.26530078925256,6.396241567957274,271.1939324216894,rice
71.40529548414733,41.05346332157166,36.24923679305643,24.027185941157917,86.94225753994613,6.260023689152797,271.1939324216894,rice
75.43245473543818,57.038632758054845,36.93041490868904,22.624552507906802,86.51885636737565,6.960409569797363,253.38523271724836,rice
71.90751102469534,53.48926909782598,35.42350551580167,26.304874268200905,86.51493942120744,5.3462556928450065,191.00652069890376,rice
76.42366301081117,64.40081538662578,39.585606424584896,25.704485690048447,85.63690010529332,6.144826299917275,197.41563055980595,rice
103.11085587453333,44.04027897544154,40.78017215807542,25.198655667534396,85.7907978629437,6.881188819391037,197.81267879040695,rice
87.79234584564297,47.12103172222298,39.74168729482618,21.715305157186467,79.60913531847318,5.556151091562515,216.56455245129976,rice
84.97661247884724,53.32962641109884,41.34629117418263,23.47086537951342,82.90539731314436,5.435257053393924,250.596749809081,rice
81.09643189610333,36.08179502832091,39.18400044156861,23.84479605054102,80.70711441845053,6.144915866244231,247.8926280518305,rice
94.570076338863,54.438454466036305,41.52433056521031,22.897284910944258,87.44918666383144,6.098288767199358,231.7701834215868,rice
91.910436832937,45.81972003350763,40.12739244606758,25.42023413089332,88.6368346406845,6.842114394590383,240.4359510219719,rice
88.20962901591992,58.996112322915096,38.144506917442015,26.024294174070413,83.92969975820908,5.231713448670536,188.64709764875323,rice
99.4697623863812,36.66703750720634,37.80611436133656,23.004780243009275,80.07593334229912,5.6277867396039785,269.1231080070103,rice
70.51389952460248,59.81520273562059,43.56548023574558,23.23356943914929,79.84335478872762,6.201680815890162,194.36070670378732,rice
82.77217763773884,63.75287542702917,44.954644725836374,25.632629348127516,81.73153811904919,6.375330098332185,264.6487638580815,rice
83.57445933072773,54.22665903758478,35.10727644975676,22.25434595161345,84.30105963560713,5.327502608516592,199.90882414518404,rice
99.27065016925833,64.67399008050816,40.55969428028448,26.03441838529028,89.88385997191527,5.283191777137549,233.78947359052214,rice
83.7400450544672,37.40147850938555,42.55330172794744,23.602674163935557,83.63192321028481,5.30134594762648,201.71119826770416,rice
101.74862677546753,36.339472669228364,37.328522849437064,22.75235598188717,83.88237050881904,6.172890346029591,239.19479710207997,rice
72.94403670949087,42.310023621671405,43.43588384762541,24.825532202870754,85.78978860161129,6.34040651070271,271.1939324216894,rice
72.03379686025066,45.99825154797837,40.39527435261679,23.030738899783955,88.13374647944624,5.965145017174588,271.1939324216894,rice
99.82054309084091,50.14374448710494,44.0955224387135,24.522743643221883,88.20329158600467,5.681181591183049,239.85803502377823,rice
88.59938643516023,38.149391476882116,38.98552506701541,26.504026035310055,80.00162286251079,5.3550131648739345,220.6626762731526,rice
76.70610533819449,35.744693953957174,44.274604585040265,23.68924396954123,81.69042086904943,6.196954383115473,180.87773475516187,rice
79.73077373102848,56.09100397096678,41.33769773069263,26.89083568525521,85.44429251589654,5.955011747255465,271.1939324216894,rice
101.61647551874185,56.62087840155055,44.63211223549379,25.692031024429063,88.40161725914312,5.228208142367274,267.88962035925454,rice
85.4031044834579,51.59311407233825,41.54102409482357,26.818890700233418,89.8149369771795,5.5764564909758105,268.05041969254995,rice
96.2494238277344,45.39478583939146,36.23869774864221,21.24568176171432,87.32811753035014,5.979399483633812,271.1939324216894,rice
86.27407096677786,64.33750937221521,39.1157600219406,25.762092903359836,79.01783126774198,6.110923420275528,271.1939324216894,rice
102.3645583526961,59.67749271852295,35.369707272011745,23.236214047840406,78.58438166776621,5.218564582229116,261.03667544009807,rice
94.96403687090944,58.21162048254879,43.65456548055663,25.43658881085906,87.61045910527959,5.097927419646559,208.14421805295584,rice
91.76642206813361,60.74375913874469,35.04500124939659,24.0877760526981,86.12744879237276,5.059214578257226,228.16266690640654,rice
101.34722084842939,55.14838426567576,37.376583633605975,26.116686777791475,82.17637708091416,6.706689342288119,215.87323813426866,rice
90.66120878091021,46.90820203243502,37.74825050755067,26.319345373031215,80.2511241832739,5.169623182471526,221.03123262547925,rice
95.11737016745487,59.22294817928845,44.98743370066765,22.778172342066988,82.89530341357539,5.273642556059253,248.98463155476404,rice
104.9153013042021,56.026430303619755,40.95212840413372,23.354214557530764,88.98358512342665,5.993833192260698,196.1240295975674,rice
82.78824621196966,37.01500006543301,37.01979037688781,21.106012685999474,83.43935899800196,6.2690805299035945,221.19509548546893,rice
84.7133620026847,63.776278185337276,42.51963121574916,24.245139821669706,81.4144905013419,6.79399359754599,208.21165402567914,rice
81.38699556808369,62.27194443268846,40.29542055285072,25.453907696507862,85.0889375299652,6.30687841801899,215.92599498177907,rice
78.4480221569332,44.67477041505996,36.55441564083422,26.245886191744844,81.39896319900137,6.122978788828769,271.1939324216894,rice
97.43384382814997,48.15158775752579,39.76257308586726,26.96821049361015,86.09516972374828,6.629276886235766,271.1939324216894,rice
97.56564426802687,40.55538034860703,40.621707337375724,21.61136494388727,85.83506551876798,6.910698856375622,241.52784771601335,rice
85.15403725037186,36.0752825425449,44.59774522329221,21.618016104780953,78.49294911965816,5.492133223009877,187.8636520702059,rice
85.92912448441169,50.48263403771337,38.12569949028584,21.305762895449316,79.33920441899072,5.769008755979856,187.26341409918433,rice
94.43664039634697,41.21061624574436,38.020715687836386,23.364754663068585,82.99931559682977,5.0033214153496015,193.4484445198437,rice
100.19675973093074,35.036991875357245,40.08167355812875,23.93701203904325,81.99712993212765,5.862654040292899,271.1939324216894,rice
99.44212971752347,42.8104563024575,38.2249044096773,22.454897118169995,83.75836080661279,6.366516715317626,207.39034505561045,rice
81.57575097192033,62.911538527674516,35.48569289846958,23.764617631437396,86.53869649916133,5.300908023114948,185.6848824006578,rice
74.83718800734857,62.564695805920486,35.09259781821123,22.12993184886811,80.00162286251079,5.221258935124407,254.41791439539554,rice
78.457361805868,52.0763615129203,40.90195382766126,26.096611998538673,78.05689671494248,6.706738918684733,254.29429037123688,rice
75.69602201367351,58.18812164405852,43.55491541790586,22.525580902524943,89.02552417083217,5.908914860597315,252.4109345199986,rice
104.46273367661752,45.84608235917598,43.13159345820113,22.91039470697076,87.59056226689789,6.201467837725285,205.96268342704818,rice
84.49091328262327,44.529069030906854,35.78108393080364,21.179008620598186,82.15774386488617,5.038068295634973,199.858530909813,rice
95.3814162297804,56.24273707050764,42.38580386457383,22.902919026779873,88.68023348541234,6.187661096056895,195.12316100959518,rice
75.03015315094369,55.79286280789104,36.72943936442078,24.04375620949226,89.90129371114453,5.008015209466679,181.98957622770683,rice
104.75796036756773,52.53916502402497,36.26909975518513,26.383813198524564,88.56456360153231,6.072400826222751,254.6150435832908,rice
79.56155170253066,36.51559089116015,40.94567608890864,22.76853115921658,85.96345255992422,6.672490353685203,182.1792652697237,rice
90.84998211400045,41.938416190605565,43.73888497903801,22.52198703937097,85.32924159882502,6.107081680179223,227.53998000710988,rice
93.7167267259928,56.77308904146302,40.669377953193866,25.550533423108526,89.80100491191526,5.83854477580161,241.74996622626372,rice
60.49879511764853,58.88085668931135,20.202300670459937,21.671652873245087,56.88143926178792,6.834484632513096,79.75036200202783,maize
87.3032639283688,39.481224691044524,24.615496295410324,19.605975856396476,58.990839857989805,6.788474290836571,105.62913720709656,maize
68.48589630093205,49.09402664524484,22.3349490456283,25.905291604297215,62.581053900746106,6.275529230274143,97.08582052598675,maize
89.24543906611181,58.48880390078254,20.699338186415265,18.941535871242976,73.0794658175608,6.7983588089815425,99.90487179091664,maize
63.99449908642918,41.131921012442874,22.43600365107652,18.20826085123752,74.5844926741456,6.065717020533521,95.96562668454118,maize
95.50284353952173,46.83889664450247,18.19132488599666,23.47867016008422,66.61978747496102,6.113709966437195,90.08873779338542,maize
97.41525478265979,49.02920769879789,16.967421807506312,21.394853845947036,62.882139651862374,5.69666303953933,68.14357502772775,maize
87.38248293574709,45.18433262626708,24.548983918558076,20.192370708227468,56.978490102096444,6.630256844500387,104.0518025958935,maize
71.12453427485951,41.06264304936434,16.85766134871087,22.69811071229861,64.36833282493542,5.889159759781801,62.25865584947132,maize
79.25965361305123,63.77997042906825,21.525192007526634,22.459559009657568,57.21384148059232,5.878654435824381,74.73869747872713,maize
90.59214210428937,61.301323917938575,24.016418535664386,26.861117474256787,74.64733366209065,6.9294986991519725,63.59110702514422,maize
65.5117414371122,44.133995794280985,20.528982540644613,18.872800998349312,71.91593915604285,6.425134268615963,87.11822011511025,maize
66.61245293469165,42.59766423200592,16.60312024982258,25.667398420153187,66.68455720122437,6.60269414127945,74.80164314550129,maize
74.85010548353108,47.145648932796014,22.60014971744035,24.951176889071114,59.136270550280635,6.912308285107148,66.03276687218433,maize
95.84488329694521,38.01186936949428,17.64539811151311,25.618306824611615,58.589841446921746,6.120351896964955,82.49296499720631,maize
69.8103589209284,56.3073560400796,23.513346494022038,25.871176258700146,61.78644291473122,6.296275591431722,72.42032019328258,maize
69.79186006200581,39.83762188555772,24.400190108075147,25.99189945745022,80.00162286251079,6.276492281931594,84.53039577559359,maize
81.18982664729992,51.097040407312676,19.345630846976903,19.18579349602861,57.51327705737072,6.928374573768525,84.10153797931753,maize
98.12822099620756,39.9073063313033,20.544165520399336,19.86945528016385,60.06369212253203,5.545081868141768,65.94766553701056,maize
96.67393630516783,44.64598974446995,21.081292119145914,22.185127187903458,63.009024904905566,6.297829137019102,69.36194723076707,maize
99.54415594078307,59.54923606111589,22.416146327315154,22.218833673125573,58.05754244252672,6.880998787410352,77.06935336908639,maize
62.00426758787735,45.27211030431886,22.944570304958845,23.604378704893875,70.01677169489719,6.690453075793566,70.59773055402712,maize
96.9513326437272,48.13968808761118,21.390136492641645,18.02077895328068,74.86736996822356,5.921344578946233,63.10315532700776,maize
78.33048166146057,38.87090171546125,16.523267101575758,23.69054531727189,62.858547831404664,6.882778675232492,75.9578247304035,maize
89.04720513535605,48.832982904647224,21.59951301129279,23.397258210443916,64.45567945517996,6.925091641936656,77.13568213774779,maize
67.0894200499709,55.34282182639485,23.460075613079088,18.362283659459315,63.99265376845361,6.838731534530989,97.48093094614337,maize
99.67230865990513,50.942414347917314,21.599957188011512,20.722322530241353,73.95071199331984,6.049503232834804,96.92553563433142,maize
76.12560816476328,51.85456790188998,22.19782535021546,22.580407365762188,73.14172653819017,6.128951481891716,92.35358990716625,maize
73.69449733200216,47.24470004693039,19.400501082335524,19.132263164810567,56.834473581180134,6.501234884720137,92.7758869171526,maize
86.51638856840381,35.59299336028075,18.2654684267178,19.780288625332773,70.56302845088025,6.790945602094196,72.33401886130737,maize
86.71396635391946,38.88088410374823,17.751525256017132,19.247890466100777,60.670415331984586,6.512104821023916,105.51634550926262,maize
68.10089631696744,51.26237104852157,22.013911012434324,26.57630221637009,67.20120965774348,5.882660396541071,91.27390784569681,maize
72.81964646712065,64.28385172075123,18.99676135163637,24.168849486849126,55.46455164693517,6.100092169202133,103.75538066612557,maize
84.40909777732983,48.31828659187929,24.35937499435726,25.685859385325063,61.44431347645877,6.316822603062009,84.49121280462313,maize
85.2881000045945,45.023338008762664,17.44205000765888,26.214046517299824,73.47748998997012,6.764984328642969,108.91022153822806,maize
89.79966103118754,57.94001685685999,22.625900919626407,22.32546867848076,64.12904389028543,5.860339414223505,92.24095971796453,maize
71.57280544409338,42.73425229107063,20.859613740960548,21.689841494025387,59.37713217589264,6.724084025129247,103.0284959647188,maize
66.70798078711124,35.22521098399999,18.361299685293737,25.17759752112677,71.78347732468649,5.707493605174074,98.71679505915256,maize
64.62816669237718,46.701877704695875,24.98609515011916,19.73331740907819,58.07927165155253,6.13420049882019,90.98342629849307,maize
97.31603129653013,64.42463436599103,15.696406365913946,19.241977656131148,70.81475947791988,5.905948228406291,104.24245297531803,maize
86.53813028916346,38.35534407142032,23.32529284924007,19.587207420072684,63.469907893593074,6.328277392838995,85.03830745401392,maize
87.44651662460602,54.58060204607766,24.920420055280548,26.99479718301769,65.32918805271282,5.642798630441296,96.39216494843592,maize
99.06656312866357,44.54979162887061,19.61208885837574,21.822992323339104,56.028383091138586,6.508396646835167,77.66688475342339,maize
91.49855498526009,59.96360225845958,23.212307865978453,21.749993982358923,61.43091364481799,6.623231169500582,100.06947169213615,maize
79.65029785565464,61.79093058608909,16.439086960785584,25.91161901693064,56.92190465943762,5.73028828308192,86.69200066369802,maize
62.7007392074966,36.58421304200331,15.005187441657055,21.92684993724837,70.4924776258446,5.552257525419874,92.61288032329277,maize
92.92509269664745,40.040025457336135,16.468637348214042,25.747208762584826,71.4624921990019,6.30841264939628,100.95999396469901,maize
63.71024309697979,46.83444553816263,22.377975561063728,20.31706763391567,70.04657828867106,6.256267906586221,97.51329939741166,maize
78.58718551429318,46.037130206654524,17.191892164786324,19.875414072915135,70.02981621142791,5.678365522050941,64.29911750554726,maize
67.0516546008852,40.26039534361766,23.231076228069,21.586559611267912,74.80776914720965,5.705816886685919,92.67699128468217,maize
77.94918028805003,46.78754530091222,23.750841990540824,26.780360812455598,72.45717917548357,5.788451018552699,71.03989606044671,maize
86.24295516380253,43.672507449145755,22.3472513078058,23.0977858572868,66.01817536980806,6.7428203872581784,95.52663858713389,maize
61.063110599891665,36.48377411438047,21.015584524560158,22.37572868060048,60.20369310685983,6.1279841309722025,97.89551593664302,maize
93.0644593863172,51.83669203670132,18.853694808571028,20.436270853455962,65.43836941538507,5.9721244278465715,88.20475685236114,maize
87.06609530038551,36.98237632758185,15.010674650227472,19.910494249566685,72.89022995437563,6.469436144842839,68.59801759685115,maize
95.61055847294475,49.0986782086202,19.760917566786606,26.419877494583893,56.1897338436668,5.822767411943078,89.28856625773612,maize
67.81946038328016,55.385810276268735,17.140922893367204,18.89241273538933,59.139703192816796,6.134101051408093,68.80691495865399,maize
65.3876809969339,60.80845658656823,18.203972035973077,21.24682817866428,56.105408190024555,6.036054435253082,73.24035886607898,maize
84.41940269367154,41.1617089301722,23.883654530628405,26.366999588275995,56.996621143535805,5.661104434432866,65.7663219055494,maize
84.78277025241248,38.65906892628869,23.523823179302664,24.78844363444103,71.39617716476047,6.289090790329031,109.83386057595767,maize
61.76700411776645,47.0379489255834,18.23936668937636,26.53780948841377,66.53721916995185,6.709286448167088,68.51705968292595,maize
99.14536575601755,49.959186406289454,19.936720762706457,26.73796255691164,62.6146472243429,6.09628753683249,89.23763514024682,maize
65.12210442191147,44.63256879235565,16.932083224451304,18.929551311963447,72.3228921266204,6.383996749191214,77.93363957639556,maize
76.34677509466852,47.945570110620636,21.331491821447095,26.34092452340094,73.65559239313964,6.087237969295995,76.46312297988848,maize
78.04186000741021,52.038026912854775,19.618179114497483,23.928780688350308,66.08798046759527,5.981073320041114,77.28654028813163,maize
75.14371150238924,37.83919304748166,16.66062632413973,24.508024219308474,62.7819342304416,5.8218084588402155,88.13362052874287,maize
90.22158169893709,42.72267087036114,23.267898819237445,26.347543736625447,66.94789058147681,6.503421488487369,62.62879951615277,maize
97.82079564087626,46.774542027948314,24.239004005454298,23.210797722752183,55.09237597686655,5.5578129989851535,94.02094028349609,maize
82.50672055327732,35.79597311618223,22.434599612223852,25.669308033622634,64.92834964878617,6.198636160535882,60.27365544173137,maize
91.46598849974397,44.921482002383165,23.787636197825396,21.35754528802248,66.30155821261411,5.905512682298991,68.02941562924593,maize
90.99631613525312,49.89771436538845,20.36487923752251,26.68874358133562,74.27159824444307,6.783463182553605,69.38046463825168,maize
83.7709077720632,61.34442273966612,18.744639364489377,18.909955493420263,71.21925804479844,6.222645327043257,88.21963401795892,maize
99.28577185271378,53.216342914822164,19.249793856661015,21.32985931062478,63.35238585308091,5.677598624768003,99.73752792087859,maize
93.50867432748164,43.53191403720227,18.037966184099442,25.869008307013317,55.47940711055911,6.280686165650842,83.18378573407506,maize
87.60507078313839,39.901751004483636,21.68330740795154,21.390606070873886,67.37429556339285,5.560142514809164,83.08635985922547,maize
80.89003575929489,41.429792085649595,16.396236541791207,19.696268727110713,61.88282156126696,5.645215223957457,107.36598978648021,maize
76.1997624598327,59.26908807520247,24.744171231088465,18.726617520024654,68.03338935869988,6.807113630111821,91.71172169833642,maize
77.1610448542965,47.932290729138145,15.35898886007359,22.81140676160348,74.87085993573695,6.938061288957901,62.01996144210816,maize
88.23188014517953,44.05294600090792,24.029891534061367,18.406032711383506,73.71748204022161,6.7562136156816655,65.87521911263008,maize
62.392973492691965,60.041229929808075,16.557576709745796,22.814083376782833,73.3148971575742,6.351172170323985,79.8616650736412,maize
77.80064219415969,36.89351512111613,24.68752321361599,20.795887665729744,58.787269833457074,5.929070952760593,108.21865974457394,maize
63.77144213952028,61.019091215035445,22.07843894401448,25.470172612431252,74.51795080735792,6.763231983275308,107.16911756389264,maize
65.0774102716368,58.8736569550091,20.45675694081048,22.891460355718745,72.97843152641028,6.957705727970067,95.24191615215905,maize
79.31753557887136,48.69211573705536,18.863414572231818,21.254391266153963,62.83013683368863,5.634629852876793,63.871804263021914,maize
91.19479375489247,48.382186787606784,24.306844885446203,23.509989077345573,55.703519643688395,5.73628501197622,70.29098965065037,maize
99.02944097558643,41.561126784549046,20.157556762880514,26.425592384761764,74.54385459828714,5.854540653075317,62.455882187502006,maize
66.14407330151035,36.89985436107674,16.951242410923363,23.117127432333618,73.24897592591284,6.30582832554151,91.29947783495403,maize
68.07469006438164,59.01750862021551,21.17788908505583,25.777231462734523,73.97686214011568,6.021851163634889,64.52895292677196,maize
69.0371583166713,48.13524697027512,24.45693651824473,21.404788401360737,70.4154642733074,6.310715038256133,69.14043852154883,maize
72.82936475813807,54.595756550684555,21.728533946848934,21.912837721281416,59.57291205324229,6.582860169269015,68.44365208063574,maize
97.46678767460506,40.6371073710943,16.073123628325206,22.47882932128841,65.39099196219388,6.262289372167367,81.83337446694198,maize
99.79259571318434,49.58841838011746,19.77946580739831,21.795894564431052,56.33651509402926,6.389434946724424,71.39838861115912,maize
85.504359209162,36.52500385845431,24.813871012530015,22.22104571111405,72.93510743181398,6.213341759849402,63.01654092871109,maize
92.88854184375228,54.44551189001403,22.81757047573945,21.85352877157986,67.75873488493289,6.7843435056949115,91.55327214359437,maize
73.90694539343613,54.875887830985995,21.718541886140674,26.645282662559623,62.418246430833385,6.137622651271196,100.60614805935296,maize
80.23049258970966,57.09719279347199,19.59709464453592,19.939456276314303,69.90407685562022,5.696732753777065,69.9291831765654,maize
85.07299931136835,57.41809400576209,23.946878868678148,20.453278476743026,57.21448517201109,6.934069989283944,67.72115440110713,maize
67.90667929018558,43.73988360675397,20.293913540262874,25.9454300943067,70.21092045459734,6.562236330763953,68.75902839280019,maize
74.30730526103898,49.35214778260034,16.474259534855857,20.460867319140053,61.166664079056886,5.690914297493559,87.51198459541288,maize
88.20112786096772,37.097948944305834,19.8112310176315,25.039900757410155,69.95980257904894,6.722609644328131,82.41203165853035,maize
92.82228330559442,42.222592136428084,18.60810561417515,19.58720018776021,64.34969078857144,6.088090033623165,72.0463558207156,maize
90.07122836923126,44.415403163349396,17.728043301458356,19.178012977654454,63.77643403603898,5.954446943255953,78.46364206704843,maize
69.4398905048221,57.89466469459701,24.300033473547174,22.48138667509999,67.85996846681665,6.800758414910059,109.94148186668292,maize
84.54065938919328,61.69338399619606,24.08608246555642,25.1230633902686,64.2186278214622,5.621731000635849,60.79027777200669,maize
79.08802533131698,49.829436006038534,19.073623878629725,23.113506161622283,66.04325406608854,6.754919561549039,65.43285516311312,maize
69.00710664422182,58.79014936878892,23.478368672236545,26.95341792258781,72.45824032774169,6.834848510608497,75.71739713149525,maize
76.06646536037505,43.042553144616534,21.062993981927157,26.449248187863347,61.89281773023235,6.335502672822175,74.81498152267426,maize
66.7919989509083,40.85556589455967,15.579453445381299,26.543641707083317,63.05759217015259,6.751181338003162,94.06647363448457,maize
67.67684645644341,40.263867397372636,23.119882015105446,20.382405395575837,73.26570367403951,5.710083107034236,93.88543072272347,maize
92.57895504123735,42.05769165246935,17.76207363456566,26.680669975252815,60.29195210692316,6.144935574850072,81.6257796621183,maize
70.12138999718735,58.27373259311271,22.718493432291552,21.40486212801407,71.70251582161467,5.819612401598503,60.21528878338393,maize
82.84669448222964,64.82233317357135,15.386443098268845,19.871982663376144,65.37829284974168,6.714911104667306,64.45210025375266,maize
75.80938615035578,57.41227401889659,18.715432084063615,19.69952778428075,58.90991654793174,6.115073180372491,83.97085374029456,maize
94.47257671264056,54.267572557039806,21.904019545155016,26.846884543823165,63.23686880601947,6.105031604873693,106.16734838629061,maize
69.83502348020235,56.894457389086,22.545731382181344,18.880091977008988,64.36462811387167,5.800843706982331,69.26876364012429,maize
78.55312441851504,43.682891225241946,22.96060447625871,26.168444022514343,71.05441210576731,5.899046308932498,73.70671968443042,maize
